E1,E2,E3,E4,E5
117,-114,-185,-242,-292
117,-120,-187,-243,-288
121,-124,-189,-247,-287
131,-124,-190,-255,-287
147,-122,-192,-264,-288
162,-119,-193,-270,-289
169,-118,-194,-272,-288
164,-118,-195,-268,-286
147,-119,-195,-262,-284
129,-117,-194,-257,-284
118,-113,-192,-255,-286
119,-109,-190,-258,-289
128,-106,-190,-262,-291
137,-105,-193,-265,-292
140,-106,-199,-266,-291
135,-108,-206,-263,-287
125,-108,-215,-259,-284
119,-108,-222,-255,-280
119,-109,-228,-255,-278
125,-114,-233,-256,-276
134,-122,-236,-259,-275
139,-129,-237,-262,-273
138,-132,-237,-263,-272
131,-131,-235,-261,-271
123,-125,-232,-257,-271
116,-120,-227,-250,-271
116,-118,-222,-243,-271
121,-119,-218,-237,-270
130,-123,-214,-234,-268
139,-126,-212,-234,-264
144,-128,-211,-235,-260
143,-130,-211,-236,-255
137,-132,-213,-236,-250
131,-135,-214,-235,-248
129,-137,-215,-233,-247
132,-137,-215,-231,-250
137,-135,-214,-230,-254
140,-132,-214,-231,-261
137,-130,-214,-232,-267
129,-132,-213,-234,-273
118,-138,-213,-236,-277
110,-144,-211,-237,-280
109,-149,-207,-238,-283
111,-150,-203,-240,-286
115,-147,-199,-242,-291
116,-141,-197,-247,-296
113,-133,-197,-252,-300
109,-125,-198,-258,-302
105,-117,-200,-260,-302
104,-111,-202,-260,-301
102,-108,-203,-258,-300
100,-109,-204,-254,-300
97,-112,-205,-250,-301
94,-116,-208,-247,-301
93,-116,-211,-246,-300
95,-113,-213,-244,-298
98,-107,-212,-243,-297
98,-102,-209,-243,-298
94,-101,-205,-244,-301
87,-104,-200,-245,-304
80,-110,-198,-247,-305
75,-114,-199,-247,-302
74,-114,-202,-245,-296
74,-111,-208,-242,-291
72,-109,-213,-239,-289
67,-110,-217,-239,-292
61,-116,-220,-242,-299
55,-123,-221,-247,-305
53,-128,-222,-251,-308
54,-128,-224,-253,-307
58,-125,-227,-254,-304
61,-121,-230,-254,-301
63,-122,-232,-255,-301
60,-126,-233,-257,-304
52,-133,-231,-259,-307
41,-136,-226,-259,-308
28,-132,-218,-255,-304
16,-122,-207,-246,-296
6,-108,-193,-236,-288
3,-95,-178,-225,-281
6,-86,-160,-217,-279
13,-79,-142,-212,-281
21,-73,-122,-209,-285
23,-65,-101,-207,-290
16,-54,-78,-205,-297
1,-43,-55,-201,-304
-20,-32,-32,-195,-312
-39,-22,-11,-187,-320
-53,-14,7,-178,-325
-59,-6,25,-168,-323
-60,0,41,-158,-313
-62,3,60,-148,-295
-67,4,80,-135,-272
-80,2,103,-119,-245
-100,-1,127,-99,-212
-125,-2,152,-76,-175
-151,-2,175,-53,-131
-175,-3,194,-32,-81
-196,-7,208,-15,-27
-212,-18,213,-3,27
-222,-36,210,6,80
-227,-58,199,15,133
-231,-83,181,26,187
-234,-107,159,40,246
-240,-129,136,55,309
-249,-150,112,69,376
-262,-171,85,80,441
-277,-193,55,87,499
-292,-216,18,90,550
-307,-240,-23,91,593
-321,-266,-66,91,631
-333,-293,-106,91,667
-342,-319,-142,89,698
-349,-342,-170,85,722
-353,-360,-192,78,735
-359,-370,-211,67,735
-368,-375,-229,51,720
-383,-376,-248,30,690
-399,-378,-270,4,648
-409,-382,-296,-29,595
-408,-388,-326,-66,532
-393,-392,-358,-104,463
-366,-393,-393,-141,392
-334,-390,-428,-172,323
-305,-385,-464,-198,261
-285,-381,-500,-220,206
-274,-381,-536,-242,156
-270,-381,-573,-267,105
-267,-380,-609,-296,49
-258,-373,-640,-326,-13
-243,-360,-663,-354,-79
-222,-345,-675,-375,-142
-199,-330,-677,-386,-197
-180,-320,-670,-389,-240
-168,-313,-657,-388,-273
-164,-307,-639,-386,-300
-164,-300,-620,-385,-325
-167,-289,-601,-386,-350
-168,-276,-583,-388,-374
-168,-264,-566,-388,-394
-167,-254,-548,-386,-406
-167,-246,-527,-382,-410
-170,-238,-501,-377,-410
-176,-229,-469,-369,-407
-181,-218,-433,-360,-403
-184,-206,-396,-349,-400
-183,-195,-363,-336,-395
-180,-184,-337,-323,-387
-176,-175,-317,-310,-377
-175,-166,-303,-300,-365
-179,-157,-292,-292,-355
-187,-148,-283,-288,-350
-196,-140,-275,-286,-349
-204,-134,-269,-287,-352
-207,-131,-265,-289,-356
-206,-132,-263,-291,-358
-202,-134,-259,-291,-358
-196,-136,-254,-289,-354
-192,-138,-246,-284,-347
-190,-137,-237,-277,-341
-191,-133,-228,-271,-335
-191,-127,-222,-267,-331
-190,-121,-218,-265,-330
-185,-115,-216,-264,-330
-178,-113,-215,-262,-329
-171,-111,-214,-258,-326
-164,-108,-210,-252,-320
-157,-100,-204,-244,-312
-148,-89,-196,-238,-305
-138,-77,-189,-234,-301
-125,-69,-184,-233,-300
-113,-69,-181,-234,-302
-105,-76,-180,-235,-304
-102,-84,-181,-233,-305
-104,-87,-181,-230,-303
-108,-85,-181,-225,-300
-111,-78,-180,-223,-298
-112,-71,-180,-225,-298
-111,-70,-181,-229,-300
-109,-74,-183,-235,-303
-105,-81,-186,-239,-307
-101,-86,-189,-239,-310
-95,-86,-192,-237,-312
-91,-83,-195,-235,-316
-88,-81,-198,-233,-320
-89,-81,-200,-232,-325
-90,-83,-199,-230,-330
-90,-82,-194,-226,-330
-88,-75,-188,-219,-327
-84,-64,-180,-211,-321
-79,-53,-173,-204,-314
-76,-48,-169,-200,-309
-76,-50,-168,-199,-307
-78,-56,-169,-201,-307
-81,-62,-169,-203,-305
-85,-62,-167,-202,-299
-88,-58,-164,-198,-289
-89,-53,-161,-192,-277
-89,-52,-159,-185,-268
-87,-56,-160,-181,-265
-85,-63,-161,-180,-267
-84,-70,-162,-181,-271
-85,-71,-162,-183,-273
-88,-68,-160,-184,-271
-90,-64,-157,-185,-265
-92,-61,-154,-186,-259
-94,-61,-153,-187,-258
-97,-64,-155,-191,-261
-104,-65,-159,-195,-269
-115,-64,-166,-199,-278
-129,-61,-176,-201,-286
-140,-58,-187,-203,-292
-149,-57,-199,-205,-299
-156,-58,-210,-209,-305
-164,-61,-217,-214,-311
-174,-64,-220,-219,-315
-188,-67,-220,-223,-317
-201,-71,-218,-224,-316
-209,-76,-216,-222,-313
-211,-83,-215,-219,-311
-210,-89,-216,-217,-311
-207,-95,-217,-215,-311
-206,-98,-218,-215,-310
-208,-98,-217,-215,-308
-210,-96,-215,-214,-303
-212,-94,-213,-213,-297
-213,-91,-212,-213,-293
-216,-88,-214,-213,-291
-221,-85,-217,-215,-292
-226,-82,-222,-216,-296
-226,-79,-224,-216,-300
-220,-78,-223,-214,-302
-207,-79,-217,-209,-302
-195,-80,-208,-204,-299
-188,-81,-200,-198,-295
-192,-82,-197,-195,-291
-206,-82,-200,-195,-290
-222,-82,-207,-199,-293
-231,-85,-217,-204,-299
-228,-91,-224,-210,-306
-213,-98,-227,-213,-312
-193,-104,-226,-213,-313
-176,-106,-223,-209,-311
-166,-105,-220,-202,-306
-165,-100,-219,-195,-300
-169,-95,-220,-190,-293
-172,-92,-220,-188,-286
-171,-92,-219,-187,-281
-166,-93,-216,-189,-277
-159,-93,-211,-190,-275
-149,-88,-205,-190,-276
-138,-80,-201,-189,-277
-125,-69,-198,-187,-277
-109,-61,-197,-183,-275
-94,-58,-197,-179,-272
-81,-60,-198,-175,-269
-73,-66,-201,-173,-267
-67,-73,-204,-172,-267
-62,-80,-208,-172,-267
-56,-85,-212,-172,-266
-50,-87,-215,-171,-262
-48,-86,-216,-171,-256
-52,-85,-214,-171,-251
-59,-84,-210,-172,-247
-64,-85,-206,-174,-246
-59,-88,-205,-176,-245
-44,-94,-205,-177,-244
-24,-99,-206,-175,-240
-8,-99,-206,-170,-233
-4,-94,-203,-163,-224
-12,-83,-199,-155,-215
-24,-70,-194,-149,-206
-29,-57,-191,-144,-200
-20,-49,-189,-142,-196
-1,-47,-188,-142,-193
19,-50,-187,-142,-192
31,-55,-183,-142,-191
32,-62,-178,-141,-189
26,-69,-172,-139,-186
20,-74,-167,-136,-180
21,-77,-164,-133,-174
29,-79,-163,-130,-169
37,-80,-163,-128,-165
39,-82,-163,-128,-165
30,-85,-165,-129,-169
9,-90,-169,-133,-175
-19,-96,-174,-137,-183
-47,-100,-181,-140,-189
-71,-100,-186,-141,-192
-85,-94,-189,-138,-190
-85,-84,-186,-130,-182
-67,-74,-178,-120,-170
-29,-66,-165,-110,-155
27,-62,-149,-102,-141
95,-61,-134,-96,-127
171,-61,-119,-88,-113
250,-58,-104,-76,-98
332,-52,-88,-59,-78
422,-45,-67,-37,-55
518,-40,-44,-15,-29
617,-40,-19,4,-5
707,-43,5,19,16
777,-45,26,29,35
821,-43,43,39,54
841,-37,56,49,74
848,-27,68,61,96
849,-17,77,71,118
848,-10,86,78,137
843,-7,92,82,152
828,-4,97,82,162
802,0,100,83,169
770,7,102,84,173
738,14,102,86,173
714,18,100,85,168
694,16,94,78,157
670,8,82,64,139
632,-3,62,42,117
571,-15,35,17,91
489,-25,1,-7,63
388,-34,-37,-29,35
275,-42,-76,-46,8
157,-53,-110,-60,-16
38,-65,-136,-72,-32
-71,-75,-150,-81,-39
-159,-80,-154,-86,-39
-214,-79,-147,-84,-34
-227,-72,-135,-76,-28
-201,-63,-121,-64,-22
-146,-56,-109,-50,-18
-80,-53,-100,-40,-13
-17,-53,-97,-36,-6
33,-56,-98,-37,3
67,-59,-101,-40,13
86,-61,-104,-44,22
95,-61,-105,-45,28
96,-61,-103,-43,33
94,-61,-98,-40,36
92,-62,-92,-36,40
92,-66,-89,-35,44
95,-72,-88,-35,49
100,-79,-91,-37,53
103,-84,-94,-40,55
102,-87,-98,-45,55
98,-85,-100,-50,52
93,-80,-102,-54,49
90,-75,-104,-56,46
87,-73,-107,-54,47
85,-75,-111,-49,50
79,-77,-114,-41,55
71,-78,-113,-32,62
59,-75,-108,-25,69
49,-69,-100,-20,77
40,-64,-91,-18,85
34,-63,-84,-18,91
29,-65,-82,-19,94
21,-70,-84,-22,94
10,-73,-88,-24,93
-1,-71,-91,-26,94
-11,-68,-90,-25,99
-16,-64,-85,-21,108
-16,-65,-77,-16,121
-13,-70,-68,-10,133
-9,-77,-60,-5,143
-6,-80,-55,1,147
-5,-79,-51,7,148
-5,-72,-47,13,149
-7,-63,-41,20,151
-7,-56,-32,26,157
-6,-53,-22,30,165
-3,-53,-12,32,173
3,-56,-6,33,179
7,-57,-3,33,184
7,-57,-3,34,188
-2,-55,-3,37,193
-19,-52,-2,42,201
-40,-50,2,47,209
-58,-50,6,51,215
-69,-52,11,53,219
-72,-54,14,52,220
-70,-56,17,51,219
-68,-54,20,50,219
-67,-51,23,52,220
-66,-45,26,55,223
-63,-42,30,60,227
-56,-41,33,64,230
-47,-44,34,65,229
-41,-49,34,65,225
-44,-52,34,63,220
-55,-50,35,63,216
-71,-45,37,66,215
-86,-37,40,71,217
-95,-29,44,78,222
-98,-24,47,83,227
-96,-21,50,86,228
-95,-20,51,85,226
-97,-18,52,84,221
-104,-15,52,82,215
-114,-11,52,82,211
-125,-8,55,83,209
-132,-8,59,83,209
-135,-9,63,82,209
-131,-10,67,79,206
-121,-10,69,77,200
-109,-9,69,76,193
-99,-7,69,78,185
-93,-6,70,80,179
-94,-5,74,81,177
-99,-5,80,81,178
-103,-2,87,80,180
-103,3,94,80,182
-98,11,100,83,182
-90,20,105,90,181
-85,28,110,99,179
-88,34,115,108,178
-99,39,119,116,178
-115,43,123,119,179
-130,46,126,118,179
-137,49,126,114,177
-136,50,126,108,172
-126,48,127,103,164
-112,44,129,101,157
-100,40,133,103,151
-92,36,136,106,146
-92,35,138,110,143
-97,35,138,110,138
-106,37,137,106,133
-116,41,136,98,126
-122,46,137,90,119
-123,51,142,84,113
-120,57,148,83,108
-116,62,154,85,103
-115,65,159,90,97
-120,67,162,94,89
-130,69,165,98,83
-140,75,170,101,80
-144,84,177,106,81
-139,96,186,113,86
-130,107,195,119,92
-123,111,201,123,96
-125,108,202,123,97
-137,99,198,117,95
-153,90,193,111,92
-164,86,190,106,92
-162,87,191,106,93
-149,94,195,111,96
-133,102,201,119,98
-121,109,207,126,98
-120,114,211,129,97
-125,118,213,128,96
-131,124,215,126,96
-133,132,217,126,98
-131,140,220,129,101
-129,147,224,137,104
-133,153,228,147,107
-140,157,232,156,109
-146,160,236,162,113
-143,163,240,163,116
-131,164,244,160,119
-115,162,246,156,119
-104,156,247,150,117
-104,146,245,145,112
-115,137,242,139,106
-130,131,239,132,102
-140,132,237,125,101
-140,139,236,118,104
-130,147,236,112,108
-116,154,237,108,111
-105,158,237,106,113
-102,159,238,105,115
-107,161,240,103,118
-118,164,242,102,123
-130,170,244,101,130
-138,177,246,102,136
-141,182,248,106,138
-139,186,249,113,135
-134,188,251,123,130
-129,188,253,131,126
-128,188,255,137,127
-131,186,256,140,134
-135,181,257,138,145
-139,174,257,135,156
-139,165,257,132,162
-135,158,258,131,163
-126,155,260,131,159
-117,155,263,133,153
-110,158,265,135,148
-107,161,265,136,146
-108,162,263,136,144
-111,163,261,137,142
-114,165,259,139,139
-118,167,258,143,135
-122,172,257,149,132
-125,177,257,156,132
-127,182,257,161,134
-127,187,255,163,139
-125,191,255,163,145
-120,195,257,160,150
-117,196,262,157,154
-118,195,271,156,157
-124,190,280,155,161
-135,184,286,156,166
-147,178,287,157,171
-155,174,283,158,177
-155,172,278,159,181
-147,172,275,160,184
-134,172,274,161,183
-124,171,276,161,180
-121,170,278,159,176
-127,170,277,156,174
-139,174,275,153,174
-149,180,271,152,178
-149,189,270,153,183
-136,198,271,156,187
-112,205,275,159,186
-87,209,277,162,180
-68,209,276,163,172
-64,208,272,163,164
-73,205,266,165,159
-90,201,261,168,158
-105,198,259,172,159
-111,195,261,176,161
-108,192,263,177,162
-99,190,266,176,160
-90,189,268,173,158
-85,187,269,168,155
-86,185,271,164,153
-89,184,272,162,154
-91,185,274,161,156
-91,187,275,162,159
-90,190,274,165,164
-92,196,273,169,170
-97,201,272,175,176
-105,207,273,180,180
-112,211,275,184,183
-114,214,278,185,185
-110,215,280,183,185
-101,212,280,179,183
-92,206,279,175,181
-87,200,277,173,179
-90,195,275,174,178
-101,193,275,176,179
-117,193,275,179,182
-134,195,276,180,186
-147,197,278,181,190
-152,198,280,181,193
-148,197,281,182,194
-138,195,281,183,192
-128,193,278,183,187
-123,195,274,180,181
-126,198,268,175,175
-135,203,263,168,169
-145,208,261,163,166
-150,212,262,161,165
-149,214,266,162,167
-146,215,269,166,170
-145,215,269,169,173
-153,215,267,171,176
-168,215,261,171,177
-186,214,256,170,177
-199,211,253,169,175
-203,206,252,170,172
-200,199,254,171,168
-195,192,257,173,165
-191,185,258,174,161
-191,180,256,174,159
-195,177,253,174,159
-197,178,250,172,160
-198,182,249,171,161
-199,189,251,170,163
-203,197,255,169,164
-211,203,260,170,166
-223,207,263,171,169
-233,208,265,173,172
-235,210,265,176,175
-230,214,263,178,177
-219,220,261,179,178
-211,225,260,178,178
-210,227,258,175,177
-219,222,255,170,176
-234,210,250,164,174
-248,197,246,159,174
-256,187,243,157,173
-257,184,243,159,173
-252,188,245,164,173
-245,194,248,170,174
-241,198,251,174,176
-239,198,254,175,178
-240,194,257,173,179
-243,191,259,170,179
-247,192,259,168,177
-252,198,258,167,172
-258,207,255,169,168
-263,215,251,171,164
-265,219,248,173,163
-263,219,249,173,165
-258,217,254,172,170
-253,217,264,172,174
-251,217,275,173,177
-252,217,286,176,178
-256,215,293,181,178
-258,209,299,187,179
-255,201,303,192,183
-247,193,309,195,190
-239,188,317,197,198
-237,187,328,198,204
-244,189,339,201,209
-257,194,348,205,211
-270,201,355,211,212
-277,209,358,217,213
-273,218,361,222,216
-265,225,363,225,220
-259,230,365,227,223
-261,231,366,227,224
-273,230,367,227,225
-286,229,365,227,225
-294,231,362,225,225
-290,234,359,222,226
-278,236,358,219,227
-264,235,359,216,228
-256,230,361,217,230
-257,222,363,220,231
-265,216,363,225,232
-273,213,361,229,232
-276,215,361,232,232
-274,220,363,231,233
-270,223,367,230,236
-269,224,373,228,241
-271,223,379,229,247
-273,223,382,233,252
-272,226,382,238,254
-265,233,380,242,253
-253,241,378,245,249
-240,247,376,246,247
-232,248,375,246,247
-229,247,375,247,250
-230,244,376,248,254
-231,242,377,251,257
-229,242,378,252,257
-222,243,380,252,255
-213,242,380,249,253
-204,239,378,244,252
-198,236,374,239,253
-192,233,367,234,255
-185,232,360,232,257
-174,232,354,231,258
-163,231,352,233,258
-154,231,354,236,258
-150,230,357,239,258
-154,231,360,242,259
-161,235,363,246,262
-166,240,363,251,266
-165,246,364,256,270
-158,250,365,260,273
-147,254,366,264,275
-137,257,369,264,276
-130,259,370,262,277
-128,260,370,258,278
-129,259,369,253,280
-133,255,367,250,282
-136,248,367,248,284
-137,238,368,248,285
-138,231,369,248,285
-138,227,369,248,283
-140,227,368,248,282
-145,230,366,249,281
-154,234,363,250,281
-167,237,362,253,282
-178,239,363,255,282
-185,242,366,255,282
-187,245,368,252,279
-184,248,367,248,275
-180,251,362,243,269
-179,251,355,240,264
-181,249,347,240,261
-184,245,341,241,260
-183,241,336,242,260
-177,237,334,242,261
-170,233,333,239,262
-170,230,331,236,260
-182,226,330,234,256
-207,225,329,232,253
-238,225,329,232,252
-265,228,331,233,253
-278,231,335,234,257
-275,232,339,235,261
-262,229,342,236,264
-248,225,344,237,266
-242,222,345,239,267
-248,222,345,241,268
-263,228,344,244,270
-281,238,343,247,271
-297,247,342,250,273
-306,252,341,254,274
-309,252,340,258,274
-309,249,341,263,274
-309,245,343,268,275
-311,243,347,271,277
-314,245,352,273,280
-317,248,356,274,283
-317,250,359,274,286
-314,248,361,273,287
-308,243,360,272,287
-298,236,360,271,288
-286,230,360,270,289
-277,227,360,268,292
-274,229,362,267,295
-277,234,364,267,298
-287,242,367,270,301
-300,250,371,275,303
-311,258,373,282,304
-314,263,376,289,305
-308,267,379,295,307
-296,268,382,297,309
-283,269,385,296,310
-275,269,388,294,310
-275,270,391,293,309
-281,271,394,296,309
-288,273,397,301,309
-292,274,399,307,312
-292,273,400,311,314
-289,271,400,310,316
-285,268,399,305,316
-280,265,398,299,315
-275,261,397,296,314
-270,258,398,297,316
-267,256,399,301,321
-267,256,401,306,328
-274,258,403,308,335
-286,264,406,309,341
-300,272,410,309,343
-310,282,413,311,343
-313,289,415,317,342
-309,291,415,325,341
-300,289,413,331,339
-290,285,410,331,336
-280,279,408,323,331
-272,273,406,310,324
-264,267,405,296,318
-258,260,404,285,313
-255,254,402,279,313
-257,250,399,277,315
-263,250,396,279,318
-269,255,395,283,320
-271,262,397,288,321
-269,267,402,295,322
-264,267,409,303,324
-259,264,416,311,329
-258,260,422,318,336
-262,259,426,322,341
-267,263,426,323,344
-271,272,423,321,344
-272,281,417,317,339
-272,286,409,311,333
-276,287,399,304,326
-287,285,390,297,319
-307,282,383,291,311
-332,281,377,286,303
-356,281,375,284,295
-370,281,377,284,290
-367,278,383,286,292
-344,273,393,291,299
-302,269,404,297,311
-245,269,416,305,324
-179,273,426,315,334
-107,280,435,327,342
-30,287,446,340,349
54,292,458,353,360
149,296,473,365,376
252,300,490,375,394
353,308,505,383,413
438,319,517,389,428
494,330,526,394,440
521,338,535,399,451
525,340,543,405,463
522,339,553,411,478
523,337,561,416,493
530,337,566,419,506
536,340,566,419,512
531,342,563,418,513
514,341,559,416,511
489,336,556,414,508
469,326,554,413,504
459,318,550,410,499
455,312,543,406,491
443,309,528,396,476
410,307,506,382,455
345,301,477,364,429
252,293,444,343,401
141,283,410,322,373
22,275,378,304,347
-93,272,351,291,325
-197,271,330,282,309
-285,271,318,278,300
-346,269,315,277,300
-373,264,319,279,306
-363,261,329,283,315
-322,263,341,290,325
-263,270,352,298,333
-199,279,360,307,338
-142,285,363,314,342
-97,284,362,317,345
-63,276,360,317,346
-38,265,357,313,346
-22,256,356,309,343
-17,251,356,306,339
-23,251,357,304,332
-37,253,357,302,326
-54,254,355,300,321
-65,255,351,296,318
-67,255,348,293,318
-61,257,347,290,320
-52,260,348,289,322
-46,265,351,290,321
-47,270,353,292,317
-53,272,353,293,309
-61,270,351,290,299
-64,265,347,285,289
-61,259,344,278,282
-51,252,343,271,279
-39,247,342,267,280
-30,244,340,265,283
-27,242,336,267,285
-31,241,331,269,286
-41,240,328,270,283
-53,238,326,270,278
-65,235,328,267,272
-74,232,331,265,265
-82,230,333,265,260
-87,231,332,268,257
-90,234,330,274,257
-90,239,327,282,260
-84,244,327,289,264
-75,249,330,294,268
-65,254,336,296,271
-57,258,343,297,273
-55,261,347,296,274
-58,263,348,296,274
-64,262,346,295,276
-69,257,344,294,279
-69,251,344,293,282
-64,246,346,291,283
-57,244,349,287,280
-49,246,352,282,274
-45,250,355,275,265
-46,254,360,269,256
-52,256,370,266,248
-64,256,386,266,241
-80,259,408,270,236
-96,267,434,278,231
-108,283,460,289,227
-113,303,485,300,224
-113,322,507,313,224
-113,335,529,326,229
-115,339,551,341,240
-124,337,574,357,257
-137,332,597,373,278
-149,331,619,388,301
-155,332,639,401,327
-154,335,657,412,354
-151,337,675,423,383
-152,333,692,435,418
-161,323,709,448,458
-177,311,724,462,504
-194,296,732,475,554
-208,283,732,488,605
-217,270,724,499,657
-226,257,710,512,710
-239,244,694,526,766
-260,231,677,542,824
-284,217,661,559,884
-305,201,642,575,944
-317,182,619,589,1003
-318,159,589,600,1059
-313,131,555,609,1113
-310,102,518,616,1166
-313,74,483,622,1217
-323,50,451,625,1262
-338,32,425,624,1297
-351,20,403,620,1317
-361,12,385,612,1322
-368,6,368,601,1313
-375,2,352,586,1290
-381,-1,335,565,1255
-384,-5,312,535,1209
-380,-9,281,495,1150
-369,-13,241,448,1080
-351,-18,192,400,1004
-333,-25,138,355,929
-319,-32,83,317,862
-309,-39,31,287,803
-299,-45,-15,261,752
-284,-48,-55,235,702
-262,-46,-90,204,648
-237,-39,-120,171,585
-217,-28,-145,138,517
-209,-15,-161,110,449
-214,-3,-168,91,387
-225,7,-165,83,335
-232,17,-153,84,294
-229,27,-135,90,260
-216,39,-113,96,231
-201,54,-90,101,204
-194,70,-67,104,181
-198,85,-43,104,163
-211,100,-18,106,152
-226,113,10,111,149
-236,128,41,119,150
-239,147,76,132,153
-239,170,110,148,156
-241,195,143,165,159
-247,219,173,182,163
-255,239,198,197,168
-261,254,220,210,176
-262,266,239,222,184
-260,278,256,231,192
-259,289,270,239,198
-263,300,282,245,202
-270,309,290,252,203
-278,314,297,259,202
-284,315,301,266,199
-285,316,305,274,196
-285,317,306,282,193
-287,320,305,288,193
